,home_team_name,home_team_score,start_time,visiting_team_name,visiting_team_score
662,Milwaukee Bucks,86,2014-01-28 01:00:00,Los Angeles Clippers,114
663,Oklahoma City Thunder,111,2014-01-28 01:00:00,Atlanta Hawks,109
664,Philadelphia 76ers,113,2014-01-28 00:00:00,Phoenix Suns,124
665,Utah Jazz,106,2014-01-28 02:00:00,Sacramento Kings,99
666,Cleveland Cavaliers,89,2014-01-29 00:00:00,New Orleans Pelicans,100
667,Detroit Pistons,103,2014-01-29 00:30:00,Orlando Magic,87
668,Golden State Warriors,85,2014-01-29 03:30:00,Washington Wizards,88
669,Houston Rockets,97,2014-01-29 01:00:00,San Antonio Spurs,90
670,Los Angeles Lakers,92,2014-01-29 03:30:00,Indiana Pacers,104
671,New York Knicks,114,2014-01-29 00:30:00,Boston Celtics,88
672,Portland Trail Blazers,81,2014-01-29 03:00:00,Memphis Grizzlies,98
673,Boston Celtics,94,2014-01-30 00:30:00,Philadelphia 76ers,95
674,Dallas Mavericks,115,2014-01-30 01:30:00,Houston Rockets,117
675,Denver Nuggets,98,2014-01-30 02:00:00,Charlotte Bobcats,101
676,Los Angeles Clippers,110,2014-01-30 03:30:00,Washington Wizards,103
677,Miami Heat,95,2014-01-30 00:00:00,Oklahoma City Thunder,112
678,Milwaukee Bucks,117,2014-01-30 01:00:00,Phoenix Suns,126
679,Minnesota Timberwolves,88,2014-01-30 01:00:00,New Orleans Pelicans,77
680,Sacramento Kings,89,2014-01-30 03:00:00,Memphis Grizzlies,99
681,San Antonio Spurs,86,2014-01-30 02:30:00,Chicago Bulls,96
682,Toronto Raptors,98,2014-01-30 00:00:00,Orlando Magic,83
683,Golden State Warriors,111,2014-01-31 03:30:00,Los Angeles Clippers,92
684,Indiana Pacers,94,2014-01-31 00:00:00,Phoenix Suns,102
685,New York Knicks,117,2014-01-31 01:00:00,Cleveland Cavaliers,86
686,Brooklyn Nets,95,2014-02-01 01:00:00,Oklahoma City Thunder,120
687,Dallas Mavericks,107,2014-02-01 01:30:00,Sacramento Kings,103
688,Denver Nuggets,90,2014-02-01 02:00:00,Toronto Raptors,100
689,Los Angeles Lakers,100,2014-02-01 03:30:00,Charlotte Bobcats,110
690,Minnesota Timberwolves,90,2014-02-01 01:00:00,Memphis Grizzlies,94
691,Orlando Magic,113,2014-02-01 00:00:00,Milwaukee Bucks,102
692,Philadelphia 76ers,99,2014-02-01 00:30:00,Atlanta Hawks,125
693,Utah Jazz,90,2014-02-01 03:30:00,Golden State Warriors,95
694,Atlanta Hawks,120,2014-02-02 00:30:00,Minnesota Timberwolves,113
695,Detroit Pistons,113,2014-02-02 00:30:00,Philadelphia 76ers,96
696,Houston Rockets,106,2014-02-02 01:00:00,Cleveland Cavaliers,92
697,Indiana Pacers,97,2014-02-02 00:00:00,Brooklyn Nets,96
698,Los Angeles Clippers,102,2014-02-02 03:30:00,Utah Jazz,87
699,Memphis Grizzlies,99,2014-02-02 01:00:00,Milwaukee Bucks,90
700,New Orleans Pelicans,88,2014-02-02 01:00:00,Chicago Bulls,79
701,New York Knicks,91,2014-02-02 01:30:00,Miami Heat,106
702,Phoenix Suns,105,2014-02-02 02:00:00,Charlotte Bobcats,95
703,Portland Trail Blazers,106,2014-02-02 03:00:00,Toronto Raptors,103
704,San Antonio Spurs,95,2014-02-02 01:30:00,Sacramento Kings,93
705,Washington Wizards,96,2014-02-02 00:00:00,Oklahoma City Thunder,81
706,Boston Celtics,96,2014-02-02 18:00:00,Orlando Magic,89
707,Brooklyn Nets,108,2014-02-04 00:30:00,Philadelphia 76ers,102
708,Dallas Mavericks,124,2014-02-04 01:30:00,Cleveland Cavaliers,107
709,Denver Nuggets,116,2014-02-04 02:00:00,Los Angeles Clippers,115
710,Indiana Pacers,98,2014-02-04 00:00:00,Orlando Magic,79
711,Miami Heat,102,2014-02-04 00:30:00,Detroit Pistons,96
712,Milwaukee Bucks,101,2014-02-04 01:00:00,New York Knicks,98
713,New Orleans Pelicans,95,2014-02-04 01:00:00,San Antonio Spurs,102
714,Oklahoma City Thunder,86,2014-02-04 01:00:00,Memphis Grizzlies,77
715,Sacramento Kings,99,2014-02-04 03:00:00,Chicago Bulls,70
716,Utah Jazz,79,2014-02-04 02:00:00,Toronto Raptors,94
717,Washington Wizards,100,2014-02-04 00:00:00,Portland Trail Blazers,90
718,Atlanta Hawks,85,2014-02-05 00:30:00,Indiana Pacers,89
719,Golden State Warriors,75,2014-02-05 03:30:00,Charlotte Bobcats,91
720,Minnesota Timberwolves,109,2014-02-05 01:00:00,Los Angeles Lakers,99
721,Phoenix Suns,92,2014-02-05 02:00:00,Chicago Bulls,101
722,Cleveland Cavaliers,108,2014-02-06 00:00:00,Los Angeles Lakers,119
723,Denver Nuggets,110,2014-02-06 02:00:00,Milwaukee Bucks,100
724,Houston Rockets,122,2014-02-06 01:00:00,Phoenix Suns,108
725,Los Angeles Clippers,112,2014-02-06 03:30:00,Miami Heat,116
726,Memphis Grizzlies,96,2014-02-06 01:00:00,Dallas Mavericks,110
727,New Orleans Pelicans,105,2014-02-06 01:00:00,Atlanta Hawks,100
728,New York Knicks,90,2014-02-06 01:00:00,Portland Trail Blazers,94
729,Oklahoma City Thunder,106,2014-02-06 01:00:00,Minnesota Timberwolves,97
730,Orlando Magic,112,2014-02-06 00:00:00,Detroit Pistons,98
731,Philadelphia 76ers,108,2014-02-06 00:00:00,Boston Celtics,114
732,Sacramento Kings,109,2014-02-06 03:00:00,Toronto Raptors,101
733,Washington Wizards,118,2014-02-06 00:00:00,San Antonio Spurs,125
734,Brooklyn Nets,103,2014-02-07 01:00:00,San Antonio Spurs,89
735,Golden State Warriors,102,2014-02-07 03:30:00,Chicago Bulls,87
736,Boston Celtics,99,2014-02-08 00:30:00,Sacramento Kings,89
737,Dallas Mavericks,103,2014-02-08 01:30:00,Utah Jazz,81
738,Detroit Pistons,111,2014-02-08 00:30:00,Brooklyn Nets,95
739,Indiana Pacers,118,2014-02-08 00:00:00,Portland Trail Blazers,113
740,Los Angeles Clippers,118,2014-02-08 03:30:00,Toronto Raptors,105
741,New Orleans Pelicans,98,2014-02-08 02:30:00,Minnesota Timberwolves,91
742,New York Knicks,117,2014-02-08 00:30:00,Denver Nuggets,90
743,Orlando Magic,103,2014-02-08 00:00:00,Oklahoma City Thunder,102
744,Philadelphia 76ers,98,2014-02-08 00:00:00,Los Angeles Lakers,112
745,Washington Wizards,113,2014-02-08 00:00:00,Cleveland Cavaliers,115
746,Atlanta Hawks,76,2014-02-09 00:30:00,Memphis Grizzlies,79
747,Charlotte Bobcats,100,2014-02-09 00:00:00,San Antonio Spurs,104
748,Detroit Pistons,126,2014-02-09 00:30:00,Denver Nuggets,109
749,Milwaukee Bucks,95,2014-02-09 01:30:00,Houston Rockets,101
750,Minnesota Timberwolves,110,2014-02-09 01:00:00,Portland Trail Blazers,117
751,Phoenix Suns,122,2014-02-09 02:00:00,Golden State Warriors,109
752,Utah Jazz,94,2014-02-09 02:00:00,Miami Heat,89
753,Boston Celtics,91,2014-02-09 23:00:00,Dallas Mavericks,102
754,Brooklyn Nets,93,2014-02-09 23:00:00,New Orleans Pelicans,81
755,Cleveland Cavaliers,91,2014-02-09 23:00:00,Memphis Grizzlies,83
756,Los Angeles Clippers,123,2014-02-10 02:30:00,Philadelphia 76ers,78
757,Los Angeles Lakers,86,2014-02-09 20:30:00,Chicago Bulls,92
758,Oklahoma City Thunder,112,2014-02-09 18:00:00,New York Knicks,100
759,Orlando Magic,93,2014-02-09 23:00:00,Indiana Pacers,92
760,Washington Wizards,93,2014-02-09 23:00:00,Sacramento Kings,84
761,Detroit Pistons,109,2014-02-11 00:30:00,San Antonio Spurs,100
762,Golden State Warriors,123,2014-02-11 03:30:00,Philadelphia 76ers,80
763,Indiana Pacers,119,2014-02-11 00:00:00,Denver Nuggets,80
764,Milwaukee Bucks,86,2014-02-11 01:00:00,Boston Celtics,102
765,Minnesota Timberwolves,89,2014-02-11 01:00:00,Houston Rockets,107
766,Toronto Raptors,108,2014-02-11 00:00:00,New Orleans Pelicans,101
767,Charlotte Bobcats,114,2014-02-12 00:00:00,Dallas Mavericks,89
768,Chicago Bulls,100,2014-02-12 01:00:00,Atlanta Hawks,85
769,Cleveland Cavaliers,109,2014-02-12 00:00:00,Sacramento Kings,99
770,Los Angeles Lakers,79,2014-02-12 03:30:00,Utah Jazz,96
771,Memphis Grizzlies,92,2014-02-12 01:00:00,Washington Wizards,89
772,Phoenix Suns,97,2014-02-12 02:00:00,Miami Heat,103
773,Portland Trail Blazers,95,2014-02-12 03:00:00,Oklahoma City Thunder,98
774,Boston Celtics,92,2014-02-13 00:30:00,San Antonio Spurs,104
775,Brooklyn Nets,105,2014-02-13 00:30:00,Charlotte Bobcats,89
776,Detroit Pistons,89,2014-02-13 00:30:00,Cleveland Cavaliers,93
777,Golden State Warriors,110,2014-02-13 03:30:00,Miami Heat,111
778,Houston Rockets,113,2014-02-13 01:00:00,Washington Wizards,112
779,Indiana Pacers,73,2014-02-13 00:00:00,Dallas Mavericks,81
780,Los Angeles Clippers,122,2014-02-13 03:30:00,Portland Trail Blazers,117
781,Milwaukee Bucks,98,2014-02-13 01:00:00,New Orleans Pelicans,102
782,Minnesota Timberwolves,117,2014-02-13 01:00:00,Denver Nuggets,90
783,New York Knicks,101,2014-02-13 00:30:00,Sacramento Kings,106
784,Orlando Magic,81,2014-02-13 00:00:00,Memphis Grizzlies,86
785,Toronto Raptors,104,2014-02-13 00:00:00,Atlanta Hawks,83
786,Utah Jazz,105,2014-02-13 02:00:00,Philadelphia 76ers,100
787,Chicago Bulls,92,2014-02-14 01:00:00,Brooklyn Nets,76
788,Los Angeles Lakers,103,2014-02-14 03:30:00,Oklahoma City Thunder,107
789,Dallas Mavericks,106,2014-02-19 01:30:00,Miami Heat,117
790,Denver Nuggets,107,2014-02-19 02:00:00,Phoenix Suns,112
791,Detroit Pistons,96,2014-02-19 00:30:00,Charlotte Bobcats,108
792,Indiana Pacers,108,2014-02-19 00:00:00,Atlanta Hawks,98
793,Los Angeles Clippers,103,2014-02-19 03:30:00,San Antonio Spurs,113
794,Memphis Grizzlies,98,2014-02-19 01:00:00,New York Knicks,93
795,Milwaukee Bucks,104,2014-02-19 01:00:00,Orlando Magic,100
796,Philadelphia 76ers,85,2014-02-19 00:00:00,Cleveland Cavaliers,114
797,Washington Wizards,93,2014-02-19 00:00:00,Toronto Raptors,103
798,Atlanta Hawks,97,2014-02-20 00:30:00,Washington Wizards,114
799,Charlotte Bobcats,116,2014-02-20 00:00:00,Detroit Pistons,98
800,Cleveland Cavaliers,101,2014-02-20 00:00:00,Orlando Magic,93
801,Los Angeles Lakers,108,2014-02-20 03:30:00,Houston Rockets,134
802,Minnesota Timberwolves,104,2014-02-20 01:00:00,Indiana Pacers,91
803,New Orleans Pelicans,91,2014-02-20 01:00:00,New York Knicks,98
804,Phoenix Suns,100,2014-02-20 02:00:00,Boston Celtics,94
805,Portland Trail Blazers,109,2014-02-20 03:00:00,San Antonio Spurs,111
806,Sacramento Kings,92,2014-02-20 03:00:00,Golden State Warriors,101
807,Toronto Raptors,92,2014-02-20 00:00:00,Chicago Bulls,94
808,Utah Jazz,99,2014-02-20 02:00:00,Brooklyn Nets,105
809,Golden State Warriors,102,2014-02-21 03:30:00,Houston Rockets,99
810,Milwaukee Bucks,90,2014-02-21 01:00:00,Denver Nuggets,101
811,Oklahoma City Thunder,81,2014-02-21 01:00:00,Miami Heat,103
812,Charlotte Bobcats,90,2014-02-22 00:00:00,New Orleans Pelicans,87
813,Chicago Bulls,117,2014-02-22 01:00:00,Denver Nuggets,89
814,Detroit Pistons,115,2014-02-22 00:30:00,Atlanta Hawks,107
815,Los Angeles Lakers,101,2014-02-22 03:30:00,Boston Celtics,92
816,Memphis Grizzlies,102,2014-02-22 01:00:00,Los Angeles Clippers,96
817,Orlando Magic,129,2014-02-22 00:00:00,New York Knicks,121
818,Philadelphia 76ers,112,2014-02-22 00:00:00,Dallas Mavericks,124
819,Phoenix Suns,106,2014-02-22 02:00:00,San Antonio Spurs,85
820,Portland Trail Blazers,102,2014-02-22 03:00:00,Utah Jazz,94
821,Toronto Raptors,98,2014-02-22 00:00:00,Cleveland Cavaliers,91
822,Atlanta Hawks,107,2014-02-23 00:30:00,New York Knicks,98
823,Charlotte Bobcats,92,2014-02-23 00:00:00,Memphis Grizzlies,89
824,Detroit Pistons,102,2014-02-23 00:30:00,Dallas Mavericks,113
825,Golden State Warriors,93,2014-02-23 03:30:00,Brooklyn Nets,86
826,Milwaukee Bucks,100,2014-02-23 01:30:00,Indiana Pacers,110
827,Sacramento Kings,105,2014-02-23 03:00:00,Boston Celtics,98
828,Utah Jazz,104,2014-02-23 02:00:00,Minnesota Timberwolves,121
829,Washington Wizards,94,2014-02-23 00:00:00,New Orleans Pelicans,93
830,Cleveland Cavaliers,83,2014-02-23 23:00:00,Washington Wizards,96
831,Denver Nuggets,95,2014-02-24 01:00:00,Sacramento Kings,109
832,Los Angeles Lakers,102,2014-02-24 02:00:00,Brooklyn Nets,108
833,Miami Heat,93,2014-02-23 20:30:00,Chicago Bulls,79
834,Oklahoma City Thunder,117,2014-02-23 18:00:00,Los Angeles Clippers,125
835,Phoenix Suns,112,2014-02-24 02:00:00,Houston Rockets,115
836,Portland Trail Blazers,108,2014-02-24 02:00:00,Minnesota Timberwolves,97
837,Toronto Raptors,105,2014-02-23 23:00:00,Orlando Magic,90
838,Detroit Pistons,96,2014-02-25 00:30:00,Golden State Warriors,104
839,New Orleans Pelicans,110,2014-02-25 01:00:00,Los Angeles Clippers,123
840,New York Knicks,108,2014-02-25 00:30:00,Dallas Mavericks,110
841,Philadelphia 76ers,110,2014-02-25 00:00:00,Milwaukee Bucks,130
842,Utah Jazz,110,2014-02-25 02:00:00,Boston Celtics,98
843,Atlanta Hawks,103,2014-02-26 00:30:00,Chicago Bulls,107
844,Cleveland Cavaliers,93,2014-02-26 00:00:00,Toronto Raptors,99
845,Denver Nuggets,95,2014-02-26 02:00:00,Portland Trail Blazers,100
846,Indiana Pacers,118,2014-02-26 00:00:00,Los Angeles Lakers,98
847,Phoenix Suns,101,2014-02-26 02:00:00,Minnesota Timberwolves,110
848,Sacramento Kings,103,2014-02-26 03:00:00,Houston Rockets,129
849,Washington Wizards,115,2014-02-26 00:00:00,Orlando Magic,106
850,Boston Celtics,115,2014-02-27 00:30:00,Atlanta Hawks,104
851,Chicago Bulls,103,2014-02-27 01:00:00,Golden State Warriors,83
852,Dallas Mavericks,108,2014-02-27 01:00:00,New Orleans Pelicans,89
853,Los Angeles Clippers,101,2014-02-27 03:30:00,Houston Rockets,93
854,Memphis Grizzlies,108,2014-02-27 01:00:00,Los Angeles Lakers,103
855,Oklahoma City Thunder,104,2014-02-27 01:00:00,Cleveland Cavaliers,114
856,Philadelphia 76ers,90,2014-02-27 00:00:00,Orlando Magic,101
857,Portland Trail Blazers,124,2014-02-27 03:00:00,Brooklyn Nets,80
858,San Antonio Spurs,120,2014-02-27 01:30:00,Detroit Pistons,110
859,Utah Jazz,109,2014-02-27 02:00:00,Phoenix Suns,86
860,Denver Nuggets,89,2014-02-28 03:30:00,Brooklyn Nets,112
861,Indiana Pacers,101,2014-02-28 00:00:00,Milwaukee Bucks,96
862,Miami Heat,108,2014-02-28 01:00:00,New York Knicks,82
863,Toronto Raptors,129,2014-02-28 00:00:00,Washington Wizards,134
864,Cleveland Cavaliers,99,2014-03-01 00:30:00,Utah Jazz,79
865,Dallas Mavericks,91,2014-03-01 01:30:00,Chicago Bulls,100
866,Los Angeles Lakers,126,2014-03-01 03:30:00,Sacramento Kings,122
867,New York Knicks,103,2014-03-01 01:00:00,Golden State Warriors,126
868,Oklahoma City Thunder,113,2014-03-01 01:00:00,Memphis Grizzlies,107
869,Phoenix Suns,116,2014-03-01 03:30:00,New Orleans Pelicans,104
870,San Antonio Spurs,92,2014-03-01 01:30:00,Charlotte Bobcats,82
871,Boston Celtics,97,2014-03-02 01:00:00,Indiana Pacers,102
872,Houston Rockets,118,2014-03-02 01:00:00,Detroit Pistons,110
873,Los Angeles Clippers,108,2014-03-02 03:30:00,New Orleans Pelicans,76
874,Memphis Grizzlies,110,2014-03-02 02:00:00,Cleveland Cavaliers,96
875,Miami Heat,112,2014-03-02 00:30:00,Orlando Magic,98
876,Milwaukee Bucks,98,2014-03-02 01:30:00,Brooklyn Nets,107
877,Philadelphia 76ers,103,2014-03-02 00:30:00,Washington Wizards,122
878,Portland Trail Blazers,102,2014-03-02 03:00:00,Denver Nuggets,96
879,Sacramento Kings,97,2014-03-02 03:00:00,Minnesota Timberwolves,108
880,Chicago Bulls,109,2014-03-02 18:00:00,New York Knicks,90
881,Indiana Pacers,94,2014-03-02 23:00:00,Utah Jazz,91
882,Oklahoma City Thunder,116,2014-03-03 00:00:00,Charlotte Bobcats,99
883,Orlando Magic,92,2014-03-02 23:00:00,Philadelphia 76ers,81
884,Phoenix Suns,129,2014-03-03 01:00:00,Atlanta Hawks,120
885,San Antonio Spurs,112,2014-03-03 00:00:00,Dallas Mavericks,106
886,Toronto Raptors,104,2014-03-02 21:00:00,Golden State Warriors,98
887,Brooklyn Nets,96,2014-03-04 00:30:00,Chicago Bulls,80
888,Denver Nuggets,128,2014-03-04 02:00:00,Minnesota Timberwolves,132
889,Detroit Pistons,96,2014-03-04 00:30:00,New York Knicks,85
890,Miami Heat,124,2014-03-04 00:30:00,Charlotte Bobcats,107
891,Milwaukee Bucks,114,2014-03-04 01:00:00,Utah Jazz,88
892,Portland Trail Blazers,106,2014-03-04 03:00:00,Los Angeles Lakers,107
893,Sacramento Kings,96,2014-03-04 03:00:00,New Orleans Pelicans,89
894,Washington Wizards,104,2014-03-04 00:00:00,Memphis Grizzlies,110
895,Cleveland Cavaliers,101,2014-03-05 00:00:00,San Antonio Spurs,122
896,Houston Rockets,106,2014-03-05 01:00:00,Miami Heat,103
897,Indiana Pacers,96,2014-03-05 00:00:00,Golden State Warriors,98
898,Los Angeles Lakers,125,2014-03-05 03:30:00,New Orleans Pelicans,132
899,Oklahoma City Thunder,125,2014-03-05 01:00:00,Philadelphia 76ers,92
900,Phoenix Suns,96,2014-03-05 02:00:00,Los Angeles Clippers,104
901,Boston Celtics,88,2014-03-06 00:30:00,Golden State Warriors,108
902,Brooklyn Nets,103,2014-03-06 00:30:00,Memphis Grizzlies,94
903,Charlotte Bobcats,109,2014-03-06 00:00:00,Indiana Pacers,87
904,Denver Nuggets,115,2014-03-06 01:00:00,Dallas Mavericks,110
905,Detroit Pistons,94,2014-03-06 00:30:00,Chicago Bulls,105
906,Milwaukee Bucks,102,2014-03-06 01:00:00,Sacramento Kings,116
907,Minnesota Timberwolves,106,2014-03-06 01:00:00,New York Knicks,118
908,Orlando Magic,89,2014-03-06 00:00:00,Houston Rockets,101
909,Portland Trail Blazers,102,2014-03-06 03:30:00,Atlanta Hawks,78
910,Washington Wizards,104,2014-03-06 00:00:00,Utah Jazz,91
911,Los Angeles Lakers,94,2014-03-07 03:30:00,Los Angeles Clippers,142
912,Phoenix Suns,128,2014-03-07 02:00:00,Oklahoma City Thunder,122
913,San Antonio Spurs,111,2014-03-07 01:00:00,Miami Heat,87
914,Boston Celtics,91,2014-03-08 00:30:00,Brooklyn Nets,84
915,Charlotte Bobcats,101,2014-03-08 00:00:00,Cleveland Cavaliers,92
916,Chicago Bulls,77,2014-03-08 00:00:00,Memphis Grizzlies,85
917,Dallas Mavericks,103,2014-03-08 01:30:00,Portland Trail Blazers,98
918,Denver Nuggets,134,2014-03-08 02:00:00,Los Angeles Lakers,126
919,Golden State Warriors,111,2014-03-08 03:30:00,Atlanta Hawks,97
920,Houston Rockets,112,2014-03-08 02:30:00,Indiana Pacers,86
921,Minnesota Timberwolves,114,2014-03-08 01:00:00,Detroit Pistons,101
922,New Orleans Pelicans,112,2014-03-08 01:00:00,Milwaukee Bucks,104
923,New York Knicks,108,2014-03-08 00:30:00,Utah Jazz,81
924,Toronto Raptors,99,2014-03-08 00:00:00,Sacramento Kings,87
925,Cleveland Cavaliers,97,2014-03-09 00:30:00,New York Knicks,107
926,Los Angeles Clippers,109,2014-03-09 03:30:00,Atlanta Hawks,108
927,Memphis Grizzlies,111,2014-03-09 01:00:00,Charlotte Bobcats,89
928,Milwaukee Bucks,107,2014-03-09 02:00:00,Washington Wizards,114
929,Philadelphia 76ers,92,2014-03-09 00:30:00,Utah Jazz,104
930,San Antonio Spurs,121,2014-03-09 01:30:00,Orlando Magic,112
931,Boston Celtics,118,2014-03-09 22:00:00,Detroit Pistons,111
932,Brooklyn Nets,104,2014-03-09 22:00:00,Sacramento Kings,89
933,Chicago Bulls,95,2014-03-09 17:00:00,Miami Heat,88
934,Dallas Mavericks,105,2014-03-09 23:30:00,Indiana Pacers,94
935,Golden State Warriors,113,2014-03-10 01:00:00,Phoenix Suns,107
936,Houston Rockets,118,2014-03-09 23:00:00,Portland Trail Blazers,113
937,Los Angeles Lakers,114,2014-03-09 19:30:00,Oklahoma City Thunder,110
938,Minnesota Timberwolves,104,2014-03-09 23:00:00,Toronto Raptors,111
939,New Orleans Pelicans,111,2014-03-09 22:00:00,Denver Nuggets,107
940,Brooklyn Nets,101,2014-03-10 23:30:00,Toronto Raptors,97
941,Charlotte Bobcats,105,2014-03-10 23:00:00,Denver Nuggets,98
942,Los Angeles Clippers,112,2014-03-11 02:30:00,Phoenix Suns,105
943,Miami Heat,99,2014-03-10 23:30:00,Washington Wizards,90
944,Milwaukee Bucks,105,2014-03-11 00:00:00,Orlando Magic,98
945,New York Knicks,123,2014-03-10 23:30:00,Philadelphia 76ers,110
946,Utah Jazz,110,2014-03-11 01:00:00,Atlanta Hawks,112
947,Chicago Bulls,96,2014-03-12 00:00:00,San Antonio Spurs,104
948,Detroit Pistons,99,2014-03-11 23:30:00,Sacramento Kings,89
949,Golden State Warriors,108,2014-03-12 02:30:00,Dallas Mavericks,85
950,Indiana Pacers,94,2014-03-11 23:00:00,Boston Celtics,83
951,Memphis Grizzlies,109,2014-03-12 00:00:00,Portland Trail Blazers,99
952,Minnesota Timberwolves,112,2014-03-12 00:00:00,Milwaukee Bucks,101
953,Oklahoma City Thunder,106,2014-03-12 00:00:00,Houston Rockets,98
954,Boston Celtics,92,2014-03-12 23:30:00,New York Knicks,116
955,Los Angeles Clippers,111,2014-03-13 02:30:00,Golden State Warriors,98
956,Miami Heat,95,2014-03-12 23:00:00,Brooklyn Nets,96
957,New Orleans Pelicans,88,2014-03-13 00:00:00,Memphis Grizzlies,90
958,Orlando Magic,112,2014-03-12 23:00:00,Denver Nuggets,120
959,Philadelphia 76ers,98,2014-03-12 23:00:00,Sacramento Kings,115
960,Phoenix Suns,101,2014-03-13 02:00:00,Cleveland Cavaliers,110
961,San Antonio Spurs,103,2014-03-13 01:30:00,Portland Trail Blazers,90
962,Toronto Raptors,101,2014-03-12 23:00:00,Detroit Pistons,87
963,Utah Jazz,101,2014-03-13 01:00:00,Dallas Mavericks,108
964,Washington Wizards,85,2014-03-12 23:00:00,Charlotte Bobcats,98
965,Atlanta Hawks,102,2014-03-13 23:30:00,Milwaukee Bucks,97
966,Chicago Bulls,111,2014-03-13 23:00:00,Houston Rockets,87
967,Oklahoma City Thunder,131,2014-03-14 01:30:00,Los Angeles Lakers,102
968,Boston Celtics,80,2014-03-14 23:30:00,Phoenix Suns,87
969,Charlotte Bobcats,105,2014-03-14 23:00:00,Minnesota Timberwolves,93
970,Golden State Warriors,94,2014-03-15 02:30:00,Cleveland Cavaliers,103
971,Miami Heat,107,2014-03-14 23:30:00,Denver Nuggets,111
972,New Orleans Pelicans,103,2014-03-15 00:00:00,Portland Trail Blazers,111
973,Orlando Magic,101,2014-03-14 23:00:00,Washington Wizards,105
974,Philadelphia 76ers,94,2014-03-14 23:00:00,Indiana Pacers,101
975,San Antonio Spurs,119,2014-03-15 00:30:00,Los Angeles Lakers,85
976,Toronto Raptors,99,2014-03-14 23:00:00,Memphis Grizzlies,86
977,Utah Jazz,87,2014-03-15 01:00:00,Los Angeles Clippers,96
978,Atlanta Hawks,97,2014-03-15 23:30:00,Denver Nuggets,92
979,Chicago Bulls,94,2014-03-16 00:00:00,Sacramento Kings,87
980,Detroit Pistons,104,2014-03-15 23:30:00,Indiana Pacers,112
981,New York Knicks,115,2014-03-15 04:00:00,Milwaukee Bucks,94
982,Philadelphia 76ers,77,2014-03-15 23:30:00,Memphis Grizzlies,103
983,Washington Wizards,101,2014-03-15 23:00:00,Brooklyn Nets,94
984,Los Angeles Clippers,102,2014-03-17 01:30:00,Cleveland Cavaliers,80
985,Miami Heat,113,2014-03-16 19:30:00,Houston Rockets,104
986,Milwaukee Bucks,92,2014-03-16 17:00:00,Charlotte Bobcats,101
987,Minnesota Timberwolves,104,2014-03-16 23:00:00,Sacramento Kings,102
988,New Orleans Pelicans,121,2014-03-16 22:00:00,Boston Celtics,120
989,Oklahoma City Thunder,86,2014-03-16 23:00:00,Dallas Mavericks,109
990,Portland Trail Blazers,112,2014-03-17 01:00:00,Golden State Warriors,113
991,San Antonio Spurs,122,2014-03-16 23:00:00,Utah Jazz,104
