,home_team_name,home_team_score,start_time,visiting_team_name,visiting_team_score
992,Toronto Raptors,113,2014-03-16 17:00:00,Phoenix Suns,121
993,Brooklyn Nets,108,2014-03-17 23:30:00,Phoenix Suns,95
994,Charlotte Bobcats,83,2014-03-17 23:00:00,Atlanta Hawks,97
995,Chicago Bulls,85,2014-03-18 00:00:00,Oklahoma City Thunder,97
996,Dallas Mavericks,94,2014-03-18 00:30:00,Boston Celtics,89
997,Denver Nuggets,110,2014-03-18 02:30:00,Los Angeles Clippers,100
998,Houston Rockets,124,2014-03-18 00:00:00,Utah Jazz,86
999,Indiana Pacers,99,2014-03-17 23:00:00,Philadelphia 76ers,90
1000,Atlanta Hawks,118,2014-03-18 23:30:00,Toronto Raptors,113
1001,Cleveland Cavaliers,96,2014-03-18 23:00:00,Miami Heat,100
1002,Golden State Warriors,103,2014-03-19 02:30:00,Orlando Magic,89
1003,Portland Trail Blazers,120,2014-03-19 02:00:00,Milwaukee Bucks,115
1004,Sacramento Kings,117,2014-03-19 02:00:00,Washington Wizards,111
1005,Boston Celtics,101,2014-03-19 23:30:00,Miami Heat,96
1006,Brooklyn Nets,104,2014-03-19 23:30:00,Charlotte Bobcats,99
1007,Dallas Mavericks,122,2014-03-20 00:30:00,Minnesota Timberwolves,123
1008,Denver Nuggets,118,2014-03-20 01:00:00,Detroit Pistons,109
1009,Los Angeles Lakers,109,2014-03-20 02:30:00,San Antonio Spurs,125
1010,Memphis Grizzlies,96,2014-03-20 00:00:00,Utah Jazz,86
1011,New Orleans Pelicans,100,2014-03-20 00:00:00,Toronto Raptors,107
1012,New York Knicks,92,2014-03-20 00:00:00,Indiana Pacers,86
1013,Philadelphia 76ers,94,2014-03-19 23:00:00,Chicago Bulls,102
1014,Phoenix Suns,109,2014-03-20 02:00:00,Orlando Magic,93
1015,Cleveland Cavaliers,95,2014-03-20 23:00:00,Oklahoma City Thunder,102
1016,Golden State Warriors,115,2014-03-21 02:30:00,Milwaukee Bucks,110
1017,Houston Rockets,129,2014-03-21 00:00:00,Minnesota Timberwolves,106
1018,Portland Trail Blazers,116,2014-03-21 02:00:00,Washington Wizards,103
1019,Atlanta Hawks,105,2014-03-21 23:30:00,New Orleans Pelicans,111
1020,Brooklyn Nets,114,2014-03-21 23:30:00,Boston Celtics,98
1021,Dallas Mavericks,122,2014-03-22 00:30:00,Denver Nuggets,106
1022,Indiana Pacers,91,2014-03-21 23:00:00,Chicago Bulls,79
1023,Los Angeles Lakers,107,2014-03-22 02:30:00,Washington Wizards,117
1024,Miami Heat,91,2014-03-21 23:30:00,Memphis Grizzlies,86
1025,Philadelphia 76ers,92,2014-03-21 23:00:00,New York Knicks,93
1026,Phoenix Suns,98,2014-03-22 02:00:00,Detroit Pistons,92
1027,Sacramento Kings,79,2014-03-22 02:00:00,San Antonio Spurs,99
1028,Toronto Raptors,118,2014-03-21 23:00:00,Oklahoma City Thunder,119
1029,Charlotte Bobcats,124,2014-03-22 23:00:00,Portland Trail Blazers,94
1030,Chicago Bulls,91,2014-03-23 00:00:00,Philadelphia 76ers,81
1031,Cleveland Cavaliers,111,2014-03-22 23:30:00,Houston Rockets,118
1032,Golden State Warriors,90,2014-03-23 02:30:00,San Antonio Spurs,99
1033,Los Angeles Clippers,112,2014-03-23 02:30:00,Detroit Pistons,103
1034,Memphis Grizzlies,82,2014-03-23 00:00:00,Indiana Pacers,71
1035,New Orleans Pelicans,105,2014-03-23 00:00:00,Miami Heat,95
1036,Utah Jazz,89,2014-03-23 01:00:00,Orlando Magic,88
1037,Dallas Mavericks,104,2014-03-23 23:30:00,Brooklyn Nets,107
1038,Denver Nuggets,105,2014-03-23 21:00:00,Washington Wizards,102
1039,Los Angeles Lakers,103,2014-03-24 01:30:00,Orlando Magic,94
1040,Minnesota Timberwolves,120,2014-03-23 19:30:00,Phoenix Suns,127
1041,New York Knicks,100,2014-03-23 23:30:00,Cleveland Cavaliers,106
1042,Sacramento Kings,124,2014-03-23 22:00:00,Milwaukee Bucks,107
1043,Toronto Raptors,96,2014-03-23 17:00:00,Atlanta Hawks,86
1044,Atlanta Hawks,95,2014-03-24 23:30:00,Phoenix Suns,102
1045,Charlotte Bobcats,89,2014-03-24 23:00:00,Houston Rockets,100
1046,Chicago Bulls,89,2014-03-25 00:00:00,Indiana Pacers,77
1047,Los Angeles Clippers,106,2014-03-25 02:30:00,Milwaukee Bucks,98
1048,Memphis Grizzlies,109,2014-03-25 00:00:00,Minnesota Timberwolves,92
1049,Miami Heat,93,2014-03-24 23:30:00,Portland Trail Blazers,91
1050,New Orleans Pelicans,109,2014-03-25 00:00:00,Brooklyn Nets,104
1051,Oklahoma City Thunder,117,2014-03-25 00:00:00,Denver Nuggets,96
1052,San Antonio Spurs,113,2014-03-25 00:30:00,Philadelphia 76ers,91
1053,Utah Jazz,94,2014-03-25 01:00:00,Detroit Pistons,114
1054,Cleveland Cavaliers,102,2014-03-25 23:00:00,Toronto Raptors,100
1055,Dallas Mavericks,128,2014-03-26 00:00:00,Oklahoma City Thunder,119
1056,Los Angeles Lakers,127,2014-03-26 02:30:00,New York Knicks,96
1057,Orlando Magic,95,2014-03-25 23:00:00,Portland Trail Blazers,85
1058,Boston Celtics,90,2014-03-26 23:30:00,Toronto Raptors,99
1059,Charlotte Bobcats,116,2014-03-26 23:00:00,Brooklyn Nets,111
1060,Detroit Pistons,96,2014-03-26 23:30:00,Cleveland Cavaliers,97
1061,Indiana Pacers,84,2014-03-27 00:00:00,Miami Heat,83
1062,Minnesota Timberwolves,107,2014-03-27 00:00:00,Atlanta Hawks,83
1063,New Orleans Pelicans,98,2014-03-27 00:00:00,Los Angeles Clippers,96
1064,Sacramento Kings,99,2014-03-27 02:00:00,New York Knicks,107
1065,San Antonio Spurs,108,2014-03-27 00:30:00,Denver Nuggets,103
1066,Utah Jazz,87,2014-03-27 02:30:00,Memphis Grizzlies,91
1067,Washington Wizards,93,2014-03-26 23:00:00,Phoenix Suns,99
1068,Atlanta Hawks,85,2014-03-27 23:30:00,Portland Trail Blazers,100
1069,Dallas Mavericks,103,2014-03-28 00:30:00,Los Angeles Clippers,109
1070,Houston Rockets,120,2014-03-28 00:00:00,Philadelphia 76ers,98
1071,Milwaukee Bucks,108,2014-03-28 00:00:00,Los Angeles Lakers,105
1072,Brooklyn Nets,108,2014-03-28 23:30:00,Cleveland Cavaliers,97
1073,Chicago Bulls,74,2014-03-29 00:00:00,Portland Trail Blazers,91
1074,Denver Nuggets,102,2014-03-29 01:00:00,San Antonio Spurs,133
1075,Detroit Pistons,78,2014-03-28 23:30:00,Miami Heat,110
1076,Golden State Warriors,100,2014-03-29 02:30:00,Memphis Grizzlies,93
1077,Minnesota Timberwolves,143,2014-03-29 00:00:00,Los Angeles Lakers,107
1078,New Orleans Pelicans,102,2014-03-29 00:00:00,Utah Jazz,95
1079,Oklahoma City Thunder,94,2014-03-29 00:00:00,Sacramento Kings,81
1080,Orlando Magic,110,2014-03-28 23:00:00,Charlotte Bobcats,105
1081,Phoenix Suns,112,2014-03-29 02:00:00,New York Knicks,88
1082,Toronto Raptors,105,2014-03-28 23:00:00,Boston Celtics,103
1083,Washington Wizards,91,2014-03-28 23:00:00,Indiana Pacers,78
1084,Dallas Mavericks,103,2014-03-30 00:30:00,Sacramento Kings,100
1085,Houston Rockets,107,2014-03-30 00:00:00,Los Angeles Clippers,118
1086,Milwaukee Bucks,67,2014-03-30 00:30:00,Miami Heat,88
1087,Philadelphia 76ers,123,2014-03-29 23:30:00,Detroit Pistons,98
1088,San Antonio Spurs,96,2014-03-30 00:30:00,New Orleans Pelicans,80
1089,Washington Wizards,101,2014-03-30 00:00:00,Atlanta Hawks,97
1090,Boston Celtics,102,2014-03-30 23:00:00,Chicago Bulls,107
1091,Brooklyn Nets,114,2014-03-30 22:00:00,Minnesota Timberwolves,99
1092,Cleveland Cavaliers,90,2014-03-30 19:00:00,Indiana Pacers,76
1093,Golden State Warriors,84,2014-03-31 01:00:00,New York Knicks,89
1094,Los Angeles Lakers,115,2014-03-31 01:30:00,Phoenix Suns,99
1095,Oklahoma City Thunder,116,2014-03-30 19:00:00,Utah Jazz,96
1096,Orlando Magic,93,2014-03-30 22:00:00,Toronto Raptors,98
1097,Portland Trail Blazers,105,2014-03-31 01:00:00,Memphis Grizzlies,98
1098,Atlanta Hawks,103,2014-03-31 23:30:00,Philadelphia 76ers,95
1099,Charlotte Bobcats,100,2014-03-31 23:00:00,Washington Wizards,94
1100,Chicago Bulls,94,2014-04-01 00:00:00,Boston Celtics,80
1101,Denver Nuggets,92,2014-04-01 01:00:00,Memphis Grizzlies,94
1102,Detroit Pistons,116,2014-03-31 23:30:00,Milwaukee Bucks,111
1103,Indiana Pacers,77,2014-03-31 23:00:00,San Antonio Spurs,103
1104,Miami Heat,93,2014-03-31 23:30:00,Toronto Raptors,83
1105,Minnesota Timberwolves,104,2014-04-01 00:00:00,Los Angeles Clippers,114
1106,New Orleans Pelicans,97,2014-04-01 00:00:00,Sacramento Kings,102
1107,Utah Jazz,83,2014-04-01 01:00:00,New York Knicks,92
1108,Brooklyn Nets,105,2014-04-02 00:00:00,Houston Rockets,96
1109,Dallas Mavericks,120,2014-04-02 00:30:00,Golden State Warriors,122
1110,Los Angeles Lakers,112,2014-04-02 02:30:00,Portland Trail Blazers,124
1111,Atlanta Hawks,92,2014-04-02 23:30:00,Chicago Bulls,105
1112,Denver Nuggets,137,2014-04-03 01:00:00,New Orleans Pelicans,107
1113,Indiana Pacers,101,2014-04-02 23:00:00,Detroit Pistons,94
1114,Miami Heat,96,2014-04-02 23:30:00,Milwaukee Bucks,77
1115,Minnesota Timberwolves,102,2014-04-03 00:00:00,Memphis Grizzlies,88
1116,New York Knicks,110,2014-04-02 23:00:00,Brooklyn Nets,81
1117,Orlando Magic,98,2014-04-02 23:00:00,Cleveland Cavaliers,119
1118,Philadelphia 76ers,93,2014-04-02 23:00:00,Charlotte Bobcats,123
1119,Phoenix Suns,108,2014-04-03 02:00:00,Los Angeles Clippers,112
1120,Sacramento Kings,107,2014-04-03 02:00:00,Los Angeles Lakers,102
1121,San Antonio Spurs,111,2014-04-03 00:30:00,Golden State Warriors,90
1122,Toronto Raptors,107,2014-04-02 23:00:00,Houston Rockets,103
1123,Washington Wizards,118,2014-04-02 23:00:00,Boston Celtics,92
1124,Los Angeles Clippers,107,2014-04-04 02:30:00,Dallas Mavericks,113
1125,Oklahoma City Thunder,106,2014-04-04 00:00:00,San Antonio Spurs,94
1126,Atlanta Hawks,117,2014-04-04 23:30:00,Cleveland Cavaliers,98
1127,Boston Celtics,102,2014-04-04 23:30:00,Philadelphia 76ers,111
1128,Brooklyn Nets,116,2014-04-04 23:30:00,Detroit Pistons,104
1129,Charlotte Bobcats,91,2014-04-04 23:00:00,Orlando Magic,80
1130,Chicago Bulls,102,2014-04-05 00:00:00,Milwaukee Bucks,90
1131,Golden State Warriors,102,2014-04-05 02:30:00,Sacramento Kings,69
1132,Houston Rockets,111,2014-04-05 01:30:00,Oklahoma City Thunder,107
1133,Los Angeles Lakers,95,2014-04-05 02:30:00,Dallas Mavericks,107
1134,Memphis Grizzlies,100,2014-04-04 23:00:00,Denver Nuggets,92
1135,Miami Heat,121,2014-04-04 23:30:00,Minnesota Timberwolves,122
1136,New York Knicks,89,2014-04-04 23:30:00,Washington Wizards,90
1137,Portland Trail Blazers,93,2014-04-05 02:00:00,Phoenix Suns,109
1138,Toronto Raptors,102,2014-04-04 23:00:00,Indiana Pacers,94
1139,Utah Jazz,100,2014-04-05 01:00:00,New Orleans Pelicans,96
1140,Cleveland Cavaliers,94,2014-04-05 23:30:00,Charlotte Bobcats,96
1141,Detroit Pistons,115,2014-04-05 23:30:00,Boston Celtics,111
1142,Milwaukee Bucks,98,2014-04-06 00:30:00,Toronto Raptors,102
1143,Orlando Magic,100,2014-04-05 23:00:00,Minnesota Timberwolves,92
1144,Philadelphia 76ers,101,2014-04-05 23:30:00,Brooklyn Nets,105
1145,Washington Wizards,78,2014-04-05 23:00:00,Chicago Bulls,96
1146,Golden State Warriors,130,2014-04-07 01:00:00,Utah Jazz,102
1147,Houston Rockets,130,2014-04-06 23:00:00,Denver Nuggets,125
1148,Indiana Pacers,88,2014-04-06 22:00:00,Atlanta Hawks,107
1149,Los Angeles Clippers,120,2014-04-06 19:30:00,Los Angeles Lakers,97
1150,Miami Heat,102,2014-04-06 17:00:00,New York Knicks,91
1151,Phoenix Suns,122,2014-04-07 01:00:00,Oklahoma City Thunder,115
1152,Portland Trail Blazers,100,2014-04-07 01:00:00,New Orleans Pelicans,94
1153,Sacramento Kings,91,2014-04-06 22:00:00,Dallas Mavericks,93
1154,San Antonio Spurs,112,2014-04-06 23:00:00,Memphis Grizzlies,92
1155,Atlanta Hawks,95,2014-04-08 23:30:00,Detroit Pistons,102
1156,Los Angeles Lakers,130,2014-04-09 02:30:00,Houston Rockets,145
1157,Miami Heat,87,2014-04-09 00:00:00,Brooklyn Nets,88
1158,Minnesota Timberwolves,110,2014-04-09 00:00:00,San Antonio Spurs,91
1159,Sacramento Kings,92,2014-04-09 02:00:00,Oklahoma City Thunder,107
1160,Utah Jazz,83,2014-04-09 01:00:00,Dallas Mavericks,95
1161,Atlanta Hawks,105,2014-04-09 23:30:00,Boston Celtics,97
1162,Cleveland Cavaliers,122,2014-04-09 23:00:00,Detroit Pistons,100
1163,Denver Nuggets,123,2014-04-10 01:00:00,Houston Rockets,116
1164,Los Angeles Clippers,101,2014-04-10 02:30:00,Oklahoma City Thunder,107
1165,Memphis Grizzlies,107,2014-04-10 00:00:00,Miami Heat,102
1166,Milwaukee Bucks,102,2014-04-10 00:00:00,Indiana Pacers,104
1167,Minnesota Timberwolves,87,2014-04-10 00:00:00,Chicago Bulls,102
1168,New Orleans Pelicans,88,2014-04-10 00:00:00,Phoenix Suns,94
1169,Orlando Magic,115,2014-04-09 23:00:00,Brooklyn Nets,111
1170,Portland Trail Blazers,100,2014-04-10 02:00:00,Sacramento Kings,99
1171,Toronto Raptors,125,2014-04-09 23:00:00,Philadelphia 76ers,114
1172,Washington Wizards,88,2014-04-09 23:00:00,Charlotte Bobcats,94
1173,Dallas Mavericks,100,2014-04-11 00:00:00,San Antonio Spurs,109
1174,Golden State Warriors,99,2014-04-11 02:30:00,Denver Nuggets,100
1175,Boston Celtics,106,2014-04-11 23:30:00,Charlotte Bobcats,103
1176,Brooklyn Nets,88,2014-04-11 23:30:00,Atlanta Hawks,93
1177,Chicago Bulls,106,2014-04-12 00:00:00,Detroit Pistons,98
1178,Los Angeles Lakers,95,2014-04-12 02:30:00,Golden State Warriors,112
1179,Memphis Grizzlies,117,2014-04-12 00:00:00,Philadelphia 76ers,95
1180,Miami Heat,98,2014-04-11 23:30:00,Indiana Pacers,86
1181,Milwaukee Bucks,119,2014-04-12 00:30:00,Cleveland Cavaliers,116
1182,Minnesota Timberwolves,112,2014-04-12 00:00:00,Houston Rockets,110
1183,Oklahoma City Thunder,116,2014-04-12 00:00:00,New Orleans Pelicans,94
1184,Orlando Magic,86,2014-04-11 23:00:00,Washington Wizards,96
1185,San Antonio Spurs,112,2014-04-12 00:30:00,Phoenix Suns,104
1186,Toronto Raptors,100,2014-04-11 23:00:00,New York Knicks,108
1187,Utah Jazz,99,2014-04-12 01:00:00,Portland Trail Blazers,111
1188,Atlanta Hawks,98,2014-04-12 23:30:00,Miami Heat,85
1189,Charlotte Bobcats,111,2014-04-12 23:00:00,Philadelphia 76ers,105
1190,Cleveland Cavaliers,99,2014-04-12 23:30:00,Boston Celtics,111
1191,Dallas Mavericks,101,2014-04-13 00:30:00,Phoenix Suns,98
1192,Denver Nuggets,101,2014-04-13 01:00:00,Utah Jazz,94
1193,Houston Rockets,111,2014-04-13 00:00:00,New Orleans Pelicans,104
1194,Los Angeles Clippers,117,2014-04-12 19:30:00,Sacramento Kings,101
1195,Washington Wizards,104,2014-04-12 23:00:00,Milwaukee Bucks,91
1196,Brooklyn Nets,97,2014-04-13 22:00:00,Orlando Magic,88
1197,Detroit Pistons,107,2014-04-13 19:30:00,Toronto Raptors,116
1198,Indiana Pacers,102,2014-04-13 17:00:00,Oklahoma City Thunder,97
1199,Los Angeles Lakers,90,2014-04-14 01:30:00,Memphis Grizzlies,102
1200,New York Knicks,100,2014-04-13 23:30:00,Chicago Bulls,89
1201,Portland Trail Blazers,119,2014-04-14 01:00:00,Golden State Warriors,117
1202,Sacramento Kings,106,2014-04-14 01:00:00,Minnesota Timberwolves,103
1203,Atlanta Hawks,93,2014-04-14 23:30:00,Charlotte Bobcats,95
1204,Chicago Bulls,108,2014-04-15 00:00:00,Orlando Magic,95
1205,Golden State Warriors,130,2014-04-15 02:30:00,Minnesota Timberwolves,120
1206,Houston Rockets,104,2014-04-15 00:00:00,San Antonio Spurs,98
1207,New Orleans Pelicans,101,2014-04-15 00:00:00,Oklahoma City Thunder,89
1208,Philadelphia 76ers,113,2014-04-14 23:00:00,Boston Celtics,108
1209,Phoenix Suns,91,2014-04-15 02:00:00,Memphis Grizzlies,97
1210,Toronto Raptors,110,2014-04-14 23:00:00,Milwaukee Bucks,100
1211,Utah Jazz,104,2014-04-15 01:00:00,Los Angeles Lakers,119
1212,Washington Wizards,114,2014-04-14 23:00:00,Miami Heat,93
1213,Brooklyn Nets,98,2014-04-16 00:00:00,New York Knicks,109
1214,Los Angeles Clippers,117,2014-04-16 02:30:00,Denver Nuggets,105
1215,Boston Celtics,102,2014-04-17 00:00:00,Washington Wizards,118
1216,Charlotte Bobcats,91,2014-04-16 23:00:00,Chicago Bulls,86
1217,Cleveland Cavaliers,114,2014-04-17 00:00:00,Brooklyn Nets,85
1218,Denver Nuggets,112,2014-04-17 02:30:00,Golden State Warriors,116
1219,Memphis Grizzlies,106,2014-04-17 00:00:00,Dallas Mavericks,105
1220,Miami Heat,87,2014-04-17 00:00:00,Philadelphia 76ers,100
1221,Milwaukee Bucks,103,2014-04-17 00:00:00,Atlanta Hawks,111
1222,Minnesota Timberwolves,130,2014-04-17 00:00:00,Utah Jazz,136
1223,New Orleans Pelicans,105,2014-04-17 00:00:00,Houston Rockets,100
1224,New York Knicks,95,2014-04-17 00:00:00,Toronto Raptors,92
1225,Oklahoma City Thunder,112,2014-04-17 00:00:00,Detroit Pistons,111
1226,Orlando Magic,86,2014-04-16 23:00:00,Indiana Pacers,101
1227,Portland Trail Blazers,110,2014-04-17 02:30:00,Los Angeles Clippers,104
1228,Sacramento Kings,99,2014-04-17 02:30:00,Phoenix Suns,104
1229,San Antonio Spurs,100,2014-04-17 00:00:00,Los Angeles Lakers,113
1230,Indiana Pacers,93,2014-04-19 23:00:00,Atlanta Hawks,101
1231,Los Angeles Clippers,105,2014-04-19 19:30:00,Golden State Warriors,109
1232,Oklahoma City Thunder,100,2014-04-20 01:43:00,Memphis Grizzlies,86
1233,Toronto Raptors,87,2014-04-19 04:30:00,Brooklyn Nets,94
1234,Chicago Bulls,93,2014-04-20 23:00:00,Washington Wizards,102
1235,Houston Rockets,120,2014-04-21 01:30:00,Portland Trail Blazers,122
1236,Miami Heat,99,2014-04-20 19:30:00,Charlotte Bobcats,88
1237,San Antonio Spurs,90,2014-04-20 17:00:00,Dallas Mavericks,85
1238,Los Angeles Clippers,138,2014-04-22 02:30:00,Golden State Warriors,98
1239,Oklahoma City Thunder,105,2014-04-22 00:00:00,Memphis Grizzlies,111
1240,Chicago Bulls,99,2014-04-23 01:30:00,Washington Wizards,101
1241,Indiana Pacers,101,2014-04-22 23:00:00,Atlanta Hawks,85
1242,Toronto Raptors,100,2014-04-22 23:30:00,Brooklyn Nets,95
1243,Houston Rockets,105,2014-04-24 01:30:00,Portland Trail Blazers,112
1244,Miami Heat,101,2014-04-23 23:00:00,Charlotte Bobcats,97
1245,San Antonio Spurs,92,2014-04-24 00:00:00,Dallas Mavericks,113
1246,Atlanta Hawks,98,2014-04-24 23:00:00,Indiana Pacers,85
1247,Golden State Warriors,96,2014-04-25 02:30:00,Los Angeles Clippers,98
1248,Memphis Grizzlies,98,2014-04-25 00:00:00,Oklahoma City Thunder,95
1249,Brooklyn Nets,102,2014-04-25 23:00:00,Toronto Raptors,98
1250,Portland Trail Blazers,116,2014-04-26 02:30:00,Houston Rockets,121
1251,Washington Wizards,97,2014-04-26 00:00:00,Chicago Bulls,100
1252,Atlanta Hawks,88,2014-04-26 18:00:00,Indiana Pacers,91
1253,Charlotte Bobcats,85,2014-04-26 23:00:00,Miami Heat,98
1254,Dallas Mavericks,109,2014-04-26 20:30:00,San Antonio Spurs,108
1255,Memphis Grizzlies,89,2014-04-27 01:30:00,Oklahoma City Thunder,92
1256,Brooklyn Nets,79,2014-04-27 23:00:00,Toronto Raptors,87
1257,Golden State Warriors,118,2014-04-27 19:30:00,Los Angeles Clippers,97
1258,Portland Trail Blazers,123,2014-04-28 01:30:00,Houston Rockets,120
1259,Washington Wizards,98,2014-04-27 17:00:00,Chicago Bulls,89
1260,Charlotte Bobcats,98,2014-04-28 23:00:00,Miami Heat,109
1261,Dallas Mavericks,89,2014-04-29 01:30:00,San Antonio Spurs,93
1262,Indiana Pacers,97,2014-04-29 00:00:00,Atlanta Hawks,107
1263,Chicago Bulls,69,2014-04-30 00:00:00,Washington Wizards,75
1264,Los Angeles Clippers,113,2014-04-30 02:30:00,Golden State Warriors,103
1265,Oklahoma City Thunder,99,2014-04-30 01:00:00,Memphis Grizzlies,100
1266,Houston Rockets,108,2014-05-01 01:30:00,Portland Trail Blazers,98
1267,San Antonio Spurs,109,2014-04-30 23:00:00,Dallas Mavericks,103
1268,Toronto Raptors,115,2014-04-30 23:30:00,Brooklyn Nets,113
1269,Atlanta Hawks,88,2014-05-01 23:00:00,Indiana Pacers,95
1270,Golden State Warriors,100,2014-05-02 02:30:00,Los Angeles Clippers,99
1271,Memphis Grizzlies,84,2014-05-02 00:00:00,Oklahoma City Thunder,104
1272,Brooklyn Nets,97,2014-05-02 23:00:00,Toronto Raptors,83
1273,Dallas Mavericks,113,2014-05-03 00:00:00,San Antonio Spurs,111
1274,Portland Trail Blazers,99,2014-05-03 02:30:00,Houston Rockets,98
1275,Indiana Pacers,92,2014-05-03 21:30:00,Atlanta Hawks,80
1276,Los Angeles Clippers,126,2014-05-04 02:30:00,Golden State Warriors,121
1277,Oklahoma City Thunder,120,2014-05-04 00:00:00,Memphis Grizzlies,109
1278,San Antonio Spurs,119,2014-05-04 19:30:00,Dallas Mavericks,96
1279,Toronto Raptors,103,2014-05-04 17:00:00,Brooklyn Nets,104
1280,Indiana Pacers,96,2014-05-05 23:00:00,Washington Wizards,102
1281,Oklahoma City Thunder,105,2014-05-06 01:42:00,Los Angeles Clippers,122
1282,Miami Heat,107,2014-05-06 23:00:00,Brooklyn Nets,86
1283,San Antonio Spurs,116,2014-05-07 01:30:00,Portland Trail Blazers,92
1284,Indiana Pacers,86,2014-05-07 23:00:00,Washington Wizards,82
1285,Oklahoma City Thunder,112,2014-05-08 01:30:00,Los Angeles Clippers,101
1286,Miami Heat,94,2014-05-08 23:00:00,Brooklyn Nets,82
1287,San Antonio Spurs,114,2014-05-09 01:30:00,Portland Trail Blazers,97
1288,Los Angeles Clippers,112,2014-05-10 02:30:00,Oklahoma City Thunder,118
1289,Washington Wizards,63,2014-05-10 00:00:00,Indiana Pacers,85
1290,Brooklyn Nets,104,2014-05-11 00:00:00,Miami Heat,90
1291,Portland Trail Blazers,103,2014-05-11 02:30:00,San Antonio Spurs,118
1292,Los Angeles Clippers,101,2014-05-11 19:30:00,Oklahoma City Thunder,99
1293,Washington Wizards,92,2014-05-12 00:00:00,Indiana Pacers,95
1294,Brooklyn Nets,96,2014-05-13 00:00:00,Miami Heat,102
1295,Portland Trail Blazers,103,2014-05-13 02:30:00,San Antonio Spurs,92
1296,Indiana Pacers,79,2014-05-13 23:00:00,Washington Wizards,102
1297,Oklahoma City Thunder,105,2014-05-14 01:30:00,Los Angeles Clippers,104
1298,Miami Heat,96,2014-05-14 23:00:00,Brooklyn Nets,94
1299,San Antonio Spurs,104,2014-05-15 01:30:00,Portland Trail Blazers,82
1300,Los Angeles Clippers,98,2014-05-16 02:30:00,Oklahoma City Thunder,104
1301,Washington Wizards,80,2014-05-16 00:00:00,Indiana Pacers,93
1302,Indiana Pacers,107,2014-05-18 19:30:00,Miami Heat,96
1303,San Antonio Spurs,122,2014-05-20 01:00:00,Oklahoma City Thunder,105
1304,Indiana Pacers,83,2014-05-21 00:30:00,Miami Heat,87
1305,San Antonio Spurs,112,2014-05-22 01:00:00,Oklahoma City Thunder,77
1306,Miami Heat,99,2014-05-25 00:30:00,Indiana Pacers,87
1307,Oklahoma City Thunder,106,2014-05-26 00:30:00,San Antonio Spurs,97
1308,Miami Heat,102,2014-05-27 00:30:00,Indiana Pacers,90
1309,Oklahoma City Thunder,105,2014-05-28 01:00:00,San Antonio Spurs,92
1310,Indiana Pacers,93,2014-05-29 00:30:00,Miami Heat,90
1311,San Antonio Spurs,117,2014-05-30 01:00:00,Oklahoma City Thunder,89
1312,Miami Heat,117,2014-05-31 00:30:00,Indiana Pacers,92
1313,Oklahoma City Thunder,107,2014-06-01 00:30:00,San Antonio Spurs,112
1314,San Antonio Spurs,110,2014-06-06 01:00:00,Miami Heat,95
1315,San Antonio Spurs,96,2014-06-09 00:00:00,Miami Heat,98
1316,Miami Heat,92,2014-06-11 01:00:00,San Antonio Spurs,111
1317,Miami Heat,86,2014-06-13 01:00:00,San Antonio Spurs,107
1318,San Antonio Spurs,104,2014-06-16 00:00:00,Miami Heat,87
